synID,ID,label,type
6374,P275197,,P
6375,P11703,,P
6376,P500542,,P
6377,P596979,,P
6378,P85884,,P
6379,P357760,,P
6380,P356907,,P
6381,P597479,,P
6382,P359845,,P
6383,P275690,,P
6384,P277294,,P
6385,P595610,,P
6386,P275794,,P
6387,P554164,,P
6388,P503964,,P
6389,P551939,,P
6390,P597124,,P
6391,P504165,,P
6392,P86478,,P
6393,P359941,,P
6394,P551804,,P
6395,P550853,,P
6396,P551105,,P
6397,P8881,,P
6398,P278126,,P
6399,P550986,,P
6400,P10409,,P
6401,P555391,,P
6402,P276690,,P
6403,P8535,,P
6404,P627150,,P
6405,P279161,,P
6406,P278530,,P
6407,P358092,,P
6408,P500574,,P
6409,P556326,,P
6410,P625801,,P
6411,P12164,,P
6412,P596973,,P
6413,P436941,,P
6414,P361180,,P
6415,P551979,,P
6416,P357224,,P
6417,P86102,,P
6418,P626387,,P
6419,P597689,,P
6420,P595893,,P
6421,P275432,,P
6422,P157045,,P
6423,P596522,,P
6424,P308480,,P
6425,P11448,,P
6426,P436855,,P
6427,P551641,,P
6428,P278217,,P
6429,P596214,,P
6430,P276702,,P
6431,P11147,,P
6432,P500596,,P
6433,P8796,,P
6434,P116494,,P
6435,P550863,,P
6436,P157021,,P
6437,P360748,,P
6438,P10673,,P
6439,P11851,,P
6440,P359329,,P
6441,P359568,,P
6442,P8254,,P
6443,P356752,,P
6444,P556403,,P
6445,P10000,,P
6446,P552159,,P
6447,P595363,,P
6448,P436115,,P
6449,P436946,,P
6450,P555381,,P
6451,P596385,,P
6452,P595860,,P
6453,P360942,,P
6454,P277290,,P
6455,P536365,,P
6456,P487259,,P
6457,P487198,,P
6458,P278541,,P
6459,P308707,,P
6460,P118267,,P
6461,P86570,,P
6462,P278958,,P
6463,P12311,,P
6464,P156895,,P
6465,P536191,,P
6466,P361059,,P
6467,P277725,,P
6468,P157075,,P
6469,P275433,,P
6470,P359743,,P
6471,P552102,,P
6472,P276450,,P
6473,P361047,,P
6474,P359287,,P
6475,P504194,,P
6476,P86228,,P
6477,P556101,,P
6478,P162736,,P
6479,P554996,,P
6480,P117583,,P
6481,P309538,,P
6482,P596146,,P
6483,P503906,,P
6484,P159106,,P
6485,P486830,,P
6486,P595704,,P
6487,P597190,,P
6488,P551162,,P
6489,P308856,,P
6490,P487055,,P
6491,P9122,,P
6492,P156820,,P
6493,P278980,,P
6494,P555906,,P
6495,P360341,,P
6496,P552544,,P
6497,P7977,,P
6498,P551604,,P
6499,P500490,,P
6500,P278056,,P
6501,P309652,,P
6502,P360782,,P
6503,P596345,,P
6504,P550916,,P
6505,P277853,,P
6506,P597579,,P
6507,P276711,,P
6508,P85892,,P
6509,P550694,,P
6510,P278699,,P
6511,P536563,,P
6512,P556305,,P
6513,P360472,,P
6514,P276179,,P
6515,P436365,,P
6516,P625639,,P
6517,P360874,,P
6518,P277455,,P
6519,P436189,,P
6520,P554849,,P
6521,P278777,,P
6522,P275636,,P
6523,P117308,,P
6524,P275262,,P
6525,P86035,,P
6526,P359199,,P
6527,P278136,,P
6528,P487315,,P
6529,P536375,,P
6530,P555293,,P
6531,P596714,,P
6532,P596913,,P
6533,P11292,,P
6534,P276817,,P
6535,P436679,,P
6536,P277009,,P
6537,P596869,,P
6538,P597394,,P
6539,P625989,,P
6540,P554513,,P
6541,P275924,,P
6542,P277275,,P
6543,P360522,,P
6544,P86874,,P
6545,P436327,,P
6546,P555174,,P
6547,P162667,,P
6548,P536492,,P
6549,P360187,,P
6550,P7766,,P
6551,P595388,,P
6552,P503943,,P
6553,P437302,,P
6554,P8931,,P
6555,P504028,,P
6556,P8030,,P
6557,P159197,,P
6558,P552667,,P
6559,P554773,,P
6560,P360717,,P
6561,P276643,,P
6562,P596109,,P
6563,P11305,,P
6564,P9888,,P
6565,P86488,,P
6566,P86569,,P
6567,P278695,,P
6568,P357400,,P
6569,P360875,,P
6570,P536352,,P
6571,P556009,,P
6572,P595754,,P
6573,P7730,,P
6574,P361094,,P
6575,P595895,,P
6576,P277885,,P
6577,P435951,,P
6578,P437041,,P
6579,P596903,,P
6580,P11828,,P
6581,P536485,,P
6582,P596823,,P
6583,P595879,,P
6584,P275800,,P
6585,P436738,,P
6586,P551941,,P
6587,P552717,,P
6588,P86648,,P
6589,P278119,,P
6590,P597659,,P
6591,P85674,,P
6592,P360600,,P
6593,P551394,,P
6594,P500550,,P
6595,P554840,,P
6596,P596478,,P
6597,P10889,,P
6598,P309638,,P
6599,P597314,,P
6600,P118529,,P
6601,P278521,,P
6602,P552593,,P
6603,P116427,,P
6604,P278237,,P
6605,P308022,,P
6606,P360209,,P
6607,P596512,,P
6608,P550802,,P
6609,P554194,,P
6610,P86744,,P
6611,P550837,,P
6612,P437369,,P
6613,P360869,,P
6614,P278653,,P
6615,P556399,,P
6616,P550946,,P
6617,P10293,,P
6618,P626867,,P
6619,P86108,,P
6620,P357060,,P
6621,P277490,,P
6622,P86286,,P
6623,P357939,,P
6624,P11976,,P
6625,P276082,,P
6626,P555374,,P
6627,P309864,,P
6628,P276444,,P
6629,P554267,,P
6630,P596019,,P
6631,P550800,,P
6632,P86849,,P
6633,P595598,,P
6634,P597199,,P
6635,P597577,,P
6636,P554305,,P
6637,P626271,,P
6638,P358711,,P
6639,P359395,,P
6640,P504444,,P
6641,P436827,,P
6642,P86474,,P
6643,P12208,,P
6644,P159095,,P
6645,P8209,,P
6646,P11100,,P
6647,P596690,,P
6648,P437286,,P
6649,P437067,,P
6650,P437093,,P
6651,P504257,,P
6652,P9573,,P
6653,P11874,,P
6654,P536518,,P
6655,P504201,,P
6656,P595507,,P
6657,P86557,,P
6658,P86747,,P
6659,P551548,,P
6660,P552429,,P
6661,P162783,,P
6662,P162764,,P
6663,P357302,,P
6664,P86899,,P
6665,P275214,,P
6666,P358883,,P
6667,P436472,,P
6668,P627151,,P
6669,P536288,,P
6670,P357264,,P
6671,P357359,,P
6672,P554890,,P
6673,P86822,,P
6674,P9192,,P
6675,P275450,,P
6676,P536580,,P
6677,P275519,,P
6678,P85992,,P
6679,P359496,,P
6680,P86267,,P
6681,P275810,,P
6682,P596657,,P
6683,P275353,,P
6684,P12168,,P
6685,P357216,,P
6686,P503960,,P
6687,P596266,,P
6688,P278615,,P
6689,P554366,,P
6690,P86796,,P
6691,P276346,,P
6692,P536438,,P
6693,P551067,,P
6694,P554151,,P
6695,P597036,,P
6696,P278305,,P
6697,P278581,,P
6698,P309482,,P
6699,P309838,,P
6700,P275253,,P
6701,P277410,,P
6702,P277844,,P
6703,P309811,,P
6704,P12187,,P
6705,P437268,,P
6706,P276364,,P
6707,P626801,,P
6708,P309113,,P
6709,P504496,,P
6710,P556461,,P
6711,P551221,,P
6712,P278968,,P
6713,P595833,,P
6714,P554466,,P
6715,P357174,,P
6716,P556417,,P
6717,P11478,,P
6718,P309390,,P
6719,P554228,,P
6720,P86782,,P
6721,P597536,,P
6722,P118599,,P
6723,P555487,,P
6724,P356668,,P
6725,P8205,,P
6726,P86034,,P
6727,P359509,,P
6728,P551957,,P
6729,P486930,,P
6730,P552641,,P
6731,P554276,,P
6732,P552625,,P
6733,P555382,,P
6734,P552191,,P
6735,P486745,,P
6736,P555617,,P
6737,P596445,,P
6738,P595531,,P
6739,P360113,,P
6740,P486829,,P
6741,P551771,,P
6742,P356987,,P
6743,P86683,,P
6744,P500863,,P
6745,P435970,,P
6746,P359358,,P
6747,P436436,,P
6748,P436494,,P
6749,P554103,,P
6750,P554545,,P
6751,P308452,,P
6752,P436810,,P
6753,P360354,,P
6754,P162589,,P
6755,P436799,,P
6756,P596137,,P
6757,P552699,,P
6758,P555349,,P
6759,P277366,,P
6760,P359850,,P
6761,P597716,,P
6762,P596305,,P
6763,P278401,,P
6764,P11893,,P
6765,P11278,,P
6766,P551469,,P
6767,P555915,,P
6768,P436279,,P
6769,P360297,,P
6770,P554542,,P
6771,P556309,,P
6772,P309173,,P
6773,P360405,,P
6774,P552114,,P
6775,P10606,,P
6776,P275321,,P
6777,P276845,,P
6778,P158828,,P
6779,P536388,,P
6780,P277120,,P
6781,P551578,,P
6782,P360202,,P
6783,P117230,,P
6784,P556029,,P
6785,P11971,,P
6786,P276790,,P
6787,P276677,,P
6788,P357899,,P
6789,P359194,,P
6790,P278260,,P
6791,P162649,,P
6792,P356758,,P
6793,P158913,,P
6794,P436795,,P
6795,P357230,,P
6796,P596290,,P
6797,P360421,,P
6798,P117445,,P
6799,P596265,,P
6800,P555414,,P
6801,P278339,,P
6802,P596773,,P
6803,P356932,,P
6804,P596998,,P
6805,P309041,,P
6806,P552523,,P
6807,P116835,,P
6808,P86608,,P
6809,P437139,,P
6810,P536257,,P
6811,P8238,,P
6812,P278282,,P
6813,P360806,,P
6814,P552561,,P
6815,P10893,,P
6816,P11739,,P
6817,P10180,,P
6818,P276134,,P
6819,P487034,,P
6820,P555744,,P
6821,P596254,,P
6822,P358044,,P
6823,P117422,,P
6824,P309589,,P
6825,P500659,,P
6826,P554599,,P
6827,P357371,,P
6828,P595584,,P
6829,P9699,,P
6830,P596083,,P
6831,P12093,,P
6832,P277503,,P
6833,P275370,,P
6834,P278257,,P
6835,P550653,,P
6836,P308726,,P
6837,P359130,,P
6838,P595656,,P
6839,P596858,,P
6840,P596873,,P
6841,P486763,,P
6842,P279033,,P
6843,P437051,,P
6844,P360378,,P
6845,P156778,,P
6846,P436330,,P
6847,P595684,,P
6848,P276189,,P
6849,P86336,,P
6850,P551486,,P
6851,P503846,,P
6852,P360431,,P
6853,P436416,,P
6854,P9955,,P
6855,P275917,,P
6856,P486697,,P
6857,P357077,,P
6858,P437348,,P
6859,P86198,,P
6860,P162918,,P
6861,P308382,,P
6862,P308391,,P
6863,P158992,,P
6864,P500677,,P
6865,P551567,,P
6866,P278524,,P
6867,P436145,,P
6868,P595877,,P
6869,P486950,,P
6870,P555803,,P
6871,P275155,,P
6872,P276514,,P
6873,P555177,,P
6874,P275478,,P
6875,P554491,,P
6876,P361114,,P
6877,P85739,,P
6878,P11419,,P
6879,P278992,,P
6880,P356861,,P
6881,P10590,,P
6882,P552683,,P
6883,P360287,,P
6884,P361058,,P
6885,P596282,,P
6886,P597355,,P
6887,P308912,,P
6888,P85733,,P
6889,P10135,,P
6890,P309330,,P
6891,P357706,,P
6892,P552042,,P
6893,P11018,,P
6894,P9467,,P
6895,P595674,,P
6896,P278687,,P
6897,P163006,,P
6898,P278303,,P
6899,P360706,,P
6900,P9966,,P
6901,P556410,,P
6902,P596279,,P
6903,P360220,,P
6904,P86832,,P
6905,P536271,,P
6906,P360639,,P
6907,P117710,,P
6908,P7784,,P
6909,P10285,,P
6910,P86134,,P
6911,P276430,,P
6912,P86643,,P
6913,P556075,,P
6914,P276130,,P
6915,P276886,,P
6916,P10672,,P
6917,P275494,,P
6918,P596141,,P
6919,P597670,,P
6920,P360870,,P
6921,P556460,,P
6922,P596234,,P
6923,P159094,,P
6924,P436285,,P
6925,P554891,,P
6926,P162852,,P
6927,P503879,,P
6928,P554112,,P
6929,P555354,,P
6930,P11041,,P
6931,P555885,,P
6932,P275193,,P
6933,P157070,,P
6934,P277406,,P
6935,P8790,,P
6936,P275306,,P
6937,P12075,,P
6938,P536321,,P
6939,P437110,,P
6940,P85925,,P
6941,P162860,,P
6942,P8387,,P
6943,P436036,,P
6944,P504220,,P
6945,P536384,,P
6946,P357078,,P
6947,P554820,,P
6948,P555428,,P
6949,P654250,,P
6950,P555960,,P
6951,P9055,,P
6952,P437003,,P
6953,P654246,,P
6954,P275807,,P
6955,P86032,,P
6956,P551121,,P
6957,P9698,,P
6958,P436626,,P
6959,P308623,,P
6960,P360457,,P
6961,P157022,,P
6962,P278549,,P
6963,P358123,,P
6964,P278662,,P
6965,P12321,,P
6966,P552118,,P
6967,P277788,,P
6968,P554647,,P
6969,P308886,,P
6970,P159348,,P
6971,P156816,,P
6972,P555445,,P
6973,P596633,,P
6974,P360783,,P
6975,P278639,,P
6976,P162969,,P
6977,P595725,,P
6978,P12211,,P
6979,P357679,,P
6980,P597095,,P
6981,P654260,,P
6982,P358371,,P
6983,P277501,,P
6984,P309037,,P
6985,P552485,,P
6986,P504513,,P
6987,P503756,,P
6988,P356946,,P
6989,P556379,,P
6990,P85658,,P
6991,P277193,,P
6992,P277465,,P
6993,P436606,,P
6994,P275122,,P
6995,P163092,,P
6996,P8652,,P
6997,P117582,,P
6998,P276098,,P
6999,P556193,,P
7000,P625948,,P
7001,P8640,,P
7002,P10241,,P
7003,P12035,,P
7004,P357127,,P
7005,P500438,,P
7006,P7932,,P
7007,P555086,,P
7008,P276895,,P
7009,P554440,,P
7010,P277458,,P
7011,P85820,,P
7012,P551420,,P
7013,P276036,,P
7014,P595941,,P
7015,P596883,,P
7016,P597113,,P
7017,P555392,,P
7018,P308816,,P
7019,P357113,,P
7020,P12132,,P
7021,P360493,,P
7022,P437050,,P
7023,P504160,,P
7024,P361103,,P
7025,P626273,,P
7026,P277109,,P
7027,P163067,,P
7028,P12143,,P
7029,P551978,,P
7030,P551007,,P
7031,P436931,,P
7032,P503782,,P
7033,P596215,,P
7034,P163027,,P
7035,P85653,,P
7036,P11175,,P
7037,P8174,,P
7038,P276309,,P
7039,P596970,,P
7040,P277082,,P
7041,P504309,,P
7042,P360131,,P
7043,P556205,,P
7044,P7951,,P
7045,P10733,,P
7046,P275888,,P
7047,P356930,,P
7048,P309739,,P
7049,P503928,,P
7050,P555658,,P
7051,P551072,,P
7052,P552703,,P
7053,P359579,,P
7054,P555278,,P
7055,P436018,,P
7056,P436287,,P
7057,P86248,,P
7058,P597134,,P
7059,P156859,,P
7060,P276140,,P
7061,P500589,,P
7062,P359726,,P
7063,P361152,,P
7064,P554259,,P
7065,P359548,,P
7066,P595587,,P
7067,P436007,,P
7068,P278391,,P
7069,P551668,,P
7070,P555675,,P
7071,P278702,,P
7072,P11249,,P
7073,P356887,,P
7074,P550688,,P
7075,P551195,,P
7076,P359185,,P
7077,P437165,,P
7078,P554650,,P
7079,P597504,,P
7080,P275831,,P
7081,P308150,,P
7082,P597177,,P
7083,P278264,,P
7084,P500645,,P
7085,P278419,,P
7086,P162546,,P
7087,P596670,,P
7088,P12185,,P
7089,P357146,,P
7090,P277343,,P
7091,P11898,,P
7092,P358106,,P
7093,P357668,,P
7094,P357944,,P
7095,P157037,,P
7096,P10615,,P
7097,P357358,,P
7098,P555208,,P
7099,P117525,,P
7100,P359644,,P
7101,P275226,,P
7102,P503809,,P
7103,P552007,,P
7104,P552464,,P
7105,P597589,,P
7106,P8856,,P
7107,P504556,,P
7108,P555040,,P
7109,P10724,,P
7110,P278722,,P
7111,P11140,,P
7112,P626375,,P
7113,P357732,,P
7114,P551324,,P
7115,P595967,,P
7116,P86676,,P
7117,P552460,,P
7118,P360697,,P
7119,P487142,,P
7120,P162606,,P
7121,P309601,,P
7122,P536325,,P
7123,P11918,,P
7124,P277878,,P
7125,P596757,,P
7126,P436624,,P
7127,P551074,,P
7128,P436454,,P
7129,P7681,,P
7130,P359535,,P
7131,P555237,,P
7132,P552299,,P
7133,P308154,,P
7134,P554429,,P
7135,P596439,,P
7136,P86802,,P
7137,P437016,,P
7138,P437023,,P
7139,P555372,,P
7140,P556108,,P
7141,P278128,,P
7142,P357057,,P
7143,P503858,,P
7144,P555284,,P
7145,P597021,,P
7146,P504112,,P
7147,P7998,,P
7148,P436900,,P
7149,P276244,,P
7150,P162954,,P
7151,P358500,,P
7152,P308168,,P
7153,P552097,,P
7154,P487051,,P
7155,P556104,,P
7156,P551016,,P
7157,P550643,,P
7158,P596870,,P
7159,P275247,,P
7160,P487236,,P
7161,P597655,,P
7162,P357218,,P
7163,P552428,,P
7164,P554885,,P
7165,P556284,,P
7166,P11931,,P
7167,P596092,,P
7168,P597051,,P
7169,P357703,,P
7170,P504330,,P
7171,P504432,,P
7172,P551750,,P
7173,P358921,,P
7174,P12099,,P
7175,P356737,,P
7176,P85735,,P
7177,P357344,,P
7178,P597634,,P
7179,P156967,,P
7180,P357717,,P
7181,P626505,,P
7182,P308624,,P
7183,P536225,,P
7184,P357403,,P
7185,P597130,,P
7186,P9989,,P
7187,P277277,,P
7188,P436724,,P
7189,P308297,,P
7190,P597279,,P
7191,P486947,,P
7192,P595553,,P
7193,P595869,,P
7194,P596026,,P
7195,P536342,,P
7196,P435945,,P
7197,P308491,,P
7198,P357844,,P
7199,P116325,,P
7200,P278200,,P
7201,P358467,,P
7202,P358939,,P
7203,P556183,,P
7204,P360218,,P
7205,P278408,,P
7206,P358478,,P
7207,P627279,,P
7208,P595963,,P
7209,P556240,,P
7210,P86226,,P
7211,P309453,,P
7212,P278248,,P
7213,P11988,,P
7214,P86567,,P
7215,P504341,,P
7216,P277905,,P
7217,P595338,,P
7218,P163012,,P
7219,P11257,,P
7220,P279002,,P
7221,P536443,,P
7222,P9219,,P
7223,P360024,,P
7224,P9259,,P
7225,P551680,,P
7226,P487201,,P
7227,P278051,,P
7228,P625967,,P
7229,P436489,,P
7230,P359814,,P
7231,P276228,,P
7232,P551174,,P
7233,P86024,,P
7234,P277457,,P
7235,P12193,,P
7236,P12229,,P
7237,P309895,,P
7238,P551894,,P
7239,P116450,,P
7240,P486884,,P
7241,P551869,,P
7242,P555972,,P
7243,P277715,,P
7244,P556279,,P
7245,P654263,,P
7246,P596388,,P
7247,P357579,,P
7248,P556422,,P
7249,P556386,,P
7250,P11002,,P
7251,P86153,,P
7252,P504412,,P
7253,P8522,,P
7254,P555000,,P
7255,P357765,,P
7256,P11609,,P
7257,P11691,,P
7258,P116891,,P
7259,P8737,,P
7260,P555705,,P
7261,P7742,,P
7262,P596832,,P
7263,P278961,,P
7264,P551085,,P
7265,P12287,,P
7266,P10608,,P
7267,P556174,,P
7268,P86938,,P
7269,P504067,,P
7270,P278536,,P
7271,P626913,,P
7272,P436728,,P
7273,P555104,,P
7274,P276262,,P
7275,P551238,,P
7276,P554988,,P
7277,P555393,,P
7278,P308279,,P
7279,P503713,,P
7280,P359668,,P
7281,P276524,,P
7282,P357655,,P
7283,P277517,,P
7284,P357737,,P
7285,P275184,,P
7286,P86574,,P
7287,P500407,,P
7288,P277152,,P
7289,P551973,,P
7290,P552643,,P
7291,P9703,,P
7292,P436607,,P
7293,P504152,,P
7294,P551649,,P
7295,P595621,,P
7296,P435948,,P
7297,P436188,,P
7298,P275207,,P
7299,P11933,,P
7300,P552195,,P
7301,P276025,,P
7302,P276709,,P
7303,P86166,,P
7304,P359505,,P
7305,P308528,,P
7306,P536415,,P
7307,P536494,,P
7308,P275110,,P
7309,P276967,,P
7310,P487249,,P
7311,P555451,,P
7312,P308606,,P
7313,P8894,,P
7314,P357731,,P
7315,P8512,,P
7316,P536355,,P
7317,P554492,,P
7318,P360721,,P
7319,P277008,,P
7320,P309738,,P
7321,P436344,,P
7322,P597417,,P
7323,P551515,,P
7324,P436410,,P
7325,P595922,,P
7326,P10706,,P
7327,P551909,,P
7328,P555642,,P
7329,P597708,,P
7330,P359671,,P
7331,P11689,,P
7332,P9231,,P
7333,P360213,,P
7334,P596519,,P
7335,P8784,,P
7336,P278995,,P
7337,P360422,,P
7338,P554841,,P
7339,P500910,,P
7340,P595785,,P
7341,P436460,,P
7342,P277471,,P
7343,P12219,,P
7344,P436630,,P
7345,P277068,,P
7346,P554085,,P
7347,P551619,,P
7348,P626596,,P
7349,P9047,,P
7350,P596397,,P
7351,P277449,,P
7352,P596291,,P
7353,P358720,,P
7354,P556354,,P
7355,P356765,,P
7356,P552546,,P
7357,P357297,,P
7358,P157078,,P
7359,P596064,,P
7360,P500653,,P
7361,P436885,,P
7362,P360602,,P
7363,P436641,,P
7364,P275645,,P
7365,P551187,,P
7366,P10279,,P
7367,P359242,,P
7368,P436611,,P
7369,P162917,,P
7370,P357220,,P
7371,P556429,,P
7372,P9840,,P
7373,P486706,,P
7374,P487237,,P
7375,P597766,,P
7376,P597776,,P
7377,P157033,,P
7378,P357865,,P
7379,P359296,,P
7380,P276220,,P
7381,P309235,,P
7382,P436566,,P
7383,P309010,,P
7384,P437058,,P
7385,P597668,,P
7386,P276796,,P
7387,P158686,,P
7388,P162851,,P
7389,P158582,,P
7390,P277065,,P
7391,P552600,,P
7392,P117127,,P
7393,P162630,,P
7394,P10274,,P
7395,P276773,,P
7396,P11327,,P
7397,P85817,,P
7398,P86394,,P
7399,P555698,,P
7400,P555734,,P
7401,P277855,,P
7402,P436383,,P
7403,P486932,,P
7404,P501084,,P
7405,P358906,,P
7406,P554856,,P
7407,P278376,,P
7408,P86334,,P
7409,P500518,,P
7410,P85857,,P
7411,P359899,,P
7412,P487314,,P
7413,P85632,,P
7414,P278325,,P
7415,P555100,,P
7416,P627027,,P
7417,P597726,,P
7418,P361127,,P
7419,P552220,,P
7420,P278402,,P
7421,P555486,,P
7422,P278661,,P
7423,P12224,,P
7424,P357741,,P
7425,P11705,,P
7426,P10372,,P
7427,P358162,,P
7428,P360118,,P
7429,P308688,,P
7430,P275093,,P
7431,P275692,,P
7432,P503877,,P
7433,P309591,,P
7434,P596362,,P
7435,P157058,,P
7436,P309877,,P
7437,P309506,,P
7438,P436583,,P
7439,P437154,,P
7440,P551077,,P
7441,P361081,,P
7442,P436528,,P
7443,P555694,,P
7444,P596664,,P
7445,P437398,,P
7446,P8206,,P
7447,P360772,,P
7448,P551206,,P
7449,P554459,,P
7450,P359657,,P
7451,P436964,,P
7452,P8636,,P
7453,P159314,,P
7454,P11121,,P
7455,P436340,,P
7456,P356980,,P
7457,P12124,,P
7458,P8266,,P
7459,P555587,,P
7460,P552257,,P
7461,P360470,,P
7462,P11206,,P
7463,P276926,,P
7464,P358138,,P
7465,P279048,,P
7466,P86518,,P
7467,P551739,,P
7468,P9499,,P
7469,P309882,,P
7470,P551692,,P
7471,P157127,,P
7472,P277302,,P
7473,P86262,,P
7474,P11822,,P
7475,P357315,,P
7476,P10205,,P
7477,P596753,,P
7478,P357653,,P
7479,P162576,,P
7480,P7859,,P
7481,P437403,,P
7482,P595792,,P
7483,P437311,,P
7484,P487011,,P
7485,P555367,,P
7486,P308848,,P
7487,P359215,,P
7488,P357000,,P
7489,P597524,,P
7490,P436276,,P
7491,P308083,,P
7492,P551370,,P
7493,P275479,,P
7494,P555927,,P
7495,P596623,,P
7496,P437227,,P
7497,P486792,,P
7498,P503965,,P
7499,P552635,,P
7500,P278595,,P
7501,P595867,,P
7502,P595881,,P
7503,P309757,,P
7504,P278552,,P
7505,P552519,,P
7506,P552529,,P
7507,P277893,,P
7508,P504081,,P
7509,P627037,,P
7510,P275081,,P
7511,P626932,,P
7512,P12286,,P
7513,P358936,,P
7514,P551134,,P
7515,P275981,,P
7516,P551800,,P
7517,P8267,,P
7518,P554361,,P
7519,P597496,,P
7520,P536410,,P
7521,P359662,,P
7522,P276512,,P
7523,P501015,,P
7524,P86617,,P
7525,P552510,,P
7526,P596506,,P
7527,P596778,,P
7528,P552380,,P
7529,P554257,,P
7530,P596591,,P
7531,P276339,,P
7532,P500917,,P
7533,P556435,,P
7534,P276331,,P
7535,P357283,,P
7536,P552240,,P
7537,P357038,,P
7538,P162828,,P
7539,P552006,,P
7540,P596483,,P
7541,P503937,,P
7542,P550962,,P
7543,P436812,,P
7544,P359795,,P
7545,P486588,,P
7546,P308089,,P
7547,P358347,,P
7548,P86590,,P
7549,P86902,,P
7550,P358066,,P
7551,P275778,,P
7552,P436199,,P
7553,P437030,,P
7554,P156970,,P
7555,P360231,,P
7556,P536335,,P
7557,P550718,,P
7558,P627053,,P
7559,P86462,,P
7560,P356912,,P
7561,P9160,,P
7562,P358329,,P
7563,P486826,,P
7564,P555757,,P
7565,P595929,,P
7566,P86642,,P
7567,P309026,,P
7568,P555311,,P
7569,P309228,,P
7570,P358902,,P
7571,P596609,,P
7572,P116921,,P
7573,P278306,,P
7574,P360244,,P
7575,P10982,,P
7576,P552697,,P
7577,P12022,,P
7578,P278593,,P
7579,P487085,,P
7580,P554153,,P
7581,P86547,,P
7582,P308749,,P
7583,P556024,,P
7584,P357820,,P
7585,P278526,,P
7586,P275996,,P
7587,P359279,,P
7588,P86638,,P
7589,P278296,,P
7590,P555545,,P
7591,P500807,,P
7592,P163048,,P
7593,P504320,,P
7594,P10337,,P
7595,P556239,,P
7596,P277785,,P
7597,P11082,,P
7598,P277589,,P
7599,P552710,,P
7600,P504385,,P
7601,P276670,,P
7602,P277894,,P
7603,P9428,,P
7604,P275792,,P
7605,P309259,,P
7606,P86089,,P
7607,P596776,,P
7608,P10016,,P
7609,P551018,,P
7610,P596434,,P
7611,P437217,,P
7612,P551028,,P
7613,P551542,,P
7614,P162820,,P
7615,P436302,,P
7616,P437104,,P
7617,P86311,,P
7618,P596099,,P
7619,P627043,,P
7620,P552349,,P
7621,P86806,,P
7622,P595427,,P
7623,P278098,,P
7624,P597161,,P
7625,P554935,,P
7626,P276880,,P
7627,P277800,,P
7628,P85962,,P
7629,P276803,,P
7630,P156893,,P
7631,P626214,,P
7632,P597093,,P
7633,P359390,,P
7634,P86306,,P
7635,P536195,,P
7636,P86684,,P
7637,P551726,,P
7638,P277174,,P
7639,P276609,,P
7640,P356830,,P
7641,P358368,,P
7642,P8816,,P
7643,P556416,,P
7644,P552668,,P
7645,P596940,,P
7646,P86519,,P
7647,P359033,,P
7648,P12195,,P
7649,P158597,,P
7650,P625532,,P
7651,P596750,,P
7652,P552630,,P
7653,P596866,,P
7654,P487119,,P
7655,P551133,,P
7656,P309639,,P
7657,P309362,,P
7658,P278657,,P
7659,P436326,,P
7660,P554534,,P
7661,P554714,,P
7662,P8301,,P
7663,P308120,,P
7664,P86772,,P
7665,P10304,,P
7666,P86526,,P
7667,P359039,,P
7668,P278709,,P
7669,P359268,,P
7670,P156941,,P
7671,P278249,,P
7672,P625564,,P
7673,P551626,,P
7674,P500553,,P
7675,P276218,,P
7676,P8253,,P
7677,P275052,,P
7678,P552545,,P
7679,P504266,,P
7680,P361021,,P
7681,P357945,,P
7682,P358462,,P
7683,P361100,,P
7684,P595332,,P
7685,P552714,,P
7686,P358336,,P
7687,P552196,,P
7688,P356842,,P
7689,P277489,,P
7690,P276846,,P
7691,P85994,,P
7692,P596185,,P
7693,P596676,,P
7694,P437166,,P
7695,P11928,,P
7696,P308340,,P
7697,P595930,,P
7698,P500749,,P
7699,P552412,,P
7700,P554294,,P
7701,P359849,,P
7702,P536371,,P
7703,P503828,,P
7704,P552150,,P
7705,P595706,,P
7706,P503950,,P
7707,P10559,,P
7708,P552495,,P
7709,P626719,,P
7710,P86301,,P
7711,P275655,,P
7712,P275991,,P
7713,P117758,,P
7714,P162541,,P
7715,P597068,,P
7716,P503882,,P
7717,P278388,,P
7718,P278724,,P
7719,P359650,,P
7720,P436006,,P
7721,P627260,,P
7722,P626438,,P
7723,P357402,,P
7724,P596841,,P
7725,P359712,,P
7726,P555837,,P
7727,P555888,,P
7728,P500848,,P
7729,P595733,,P
7730,P9386,,P
7731,P358168,,P
7732,P277244,,P
7733,P360275,,P
7734,P436914,,P
7735,P626345,,P
7736,P596842,,P
7737,P86611,,P
7738,P278347,,P
7739,P437168,,P
7740,P595321,,P
7741,P276833,,P
7742,P551269,,P
7743,P10396,,P
7744,P275465,,P
7745,P277156,,P
7746,P278354,,P
7747,P536224,,P
7748,P500457,,P
7749,P10916,,P
7750,P360809,,P
7751,P552243,,P
7752,P85744,,P
7753,P625851,,P
7754,P309345,,P
7755,P358023,,P
7756,P595497,,P
7757,P437379,,P
7758,P278578,,P
7759,P275549,,P
7760,P359452,,P
7761,P626782,,P
7762,P7920,,P
7763,P551917,,P
7764,P11637,,P
7765,P536539,,P
7766,P626607,,P
7767,P360345,,P
7768,P277362,,P
7769,P11358,,P
7770,P360657,,P
7771,P551254,,P
7772,P555191,,P
